StrategyName,EntryTime,LastModTime,State,LastUpdateType,Symbol,Side,Type,TIF,Price,Quantity,DisplayQuantity,FilledQty,Remains,AvgFillPrice,ExecutionCost,Account,Trader,Broker,MarketCenter,OrderId,Tag,Reason,Closure
VWAP8,2019-Sep-13 13:30:01.012805,2019-Sep-13 13:30:01.012805,FILLED,FILL,AAPL,SELL,MARKET,DAY,219.640000,-1,0,-1,0,219.640000,0.006120,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505854,,,
VWAP8,2019-Sep-13 13:30:01.541646,2019-Sep-13 13:30:01.541646,FILLED,FILL,MSFT,BUY,MARKET,DAY,137.920000,1,0,1,0,137.920000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505855,,,
VWAP8,2019-Sep-13 13:30:01.630178,2019-Sep-13 13:30:01.630178,FILLED,FILL,MSFT,BUY,MARKET,DAY,140.840000,1,0,1,0,140.840000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505856,,,
VWAP8,2019-Sep-13 13:30:01.630243,2019-Sep-13 13:30:01.630243,FILLED,FILL,MSFT,BUY,MARKET,DAY,140.840000,1,0,1,0,140.840000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505857,,,
VWAP8,2019-Sep-13 13:30:01.898861,2019-Sep-13 13:30:01.898861,FILLED,FILL,MSFT,BUY,MARKET,DAY,140.840000,1,0,1,0,140.840000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505858,,,
VWAP8,2019-Sep-13 13:30:01.898929,2019-Sep-13 13:30:01.898929,FILLED,FILL,MSFT,BUY,MARKET,DAY,140.840000,1,0,1,0,140.840000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505859,,,
VWAP8,2019-Sep-13 13:30:03.224567,2019-Sep-13 13:30:03.224567,FILLED,FILL,MSFT,SELL,MARKET,DAY,128.000000,-5,0,-5,0,128.000000,0.020336,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505860,,,
VWAP8,2019-Sep-13 13:30:03.225904,2019-Sep-13 13:30:03.225904,FILLED,FILL,MSFT,BUY,MARKET,DAY,140.840000,1,0,1,0,140.840000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505861,,,
VWAP8,2019-Sep-13 13:30:03.246363,2019-Sep-13 13:30:03.246363,FILLED,FILL,MSFT,BUY,MARKET,DAY,140.840000,1,0,1,0,140.840000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505862,,,
VWAP8,2019-Sep-13 13:30:03.362636,2019-Sep-13 13:30:03.362636,FILLED,FILL,MSFT,BUY,MARKET,DAY,140.840000,1,0,1,0,140.840000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505863,,,
VWAP8,2019-Sep-13 13:30:03.375473,2019-Sep-13 13:30:03.375473,FILLED,FILL,MSFT,BUY,MARKET,DAY,140.840000,1,0,1,0,140.840000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505864,,,
VWAP8,2019-Sep-13 13:30:03.389954,2019-Sep-13 13:30:03.389954,FILLED,FILL,MSFT,BUY,MARKET,DAY,140.840000,1,0,1,0,140.840000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505865,,,
VWAP8,2019-Sep-13 13:30:03.390001,2019-Sep-13 13:30:03.390001,FILLED,FILL,MSFT,SELL,MARKET,DAY,128.000000,-5,0,-5,0,128.000000,0.020336,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505866,,,
VWAP8,2019-Sep-13 13:30:03.551507,2019-Sep-13 13:30:03.551507,FILLED,FILL,MSFT,BUY,MARKET,DAY,140.840000,1,0,1,0,140.840000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505867,,,
VWAP8,2019-Sep-13 13:30:03.883243,2019-Sep-13 13:30:03.883243,FILLED,FILL,AAPL,SELL,MARKET,DAY,218.640000,-1,0,-1,0,218.640000,0.006098,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505868,,,
VWAP8,2019-Sep-13 13:30:04.456196,2019-Sep-13 13:30:04.456196,FILLED,FILL,AAPL,SELL,MARKET,DAY,218.640000,-1,0,-1,0,218.640000,0.006098,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505869,,,
VWAP8,2019-Sep-13 13:30:04.614077,2019-Sep-13 13:30:04.614077,FILLED,FILL,AAPL,SELL,MARKET,DAY,218.640000,-1,0,-1,0,218.640000,0.006098,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505870,,,
VWAP8,2019-Sep-13 13:30:04.627927,2019-Sep-13 13:30:04.627927,FILLED,FILL,MSFT,BUY,MARKET,DAY,137.970000,1,0,1,0,137.970000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505871,,,
VWAP8,2019-Sep-13 13:30:06.174722,2019-Sep-13 13:30:06.174722,FILLED,FILL,AAPL,SELL,MARKET,DAY,218.640000,-1,0,-1,0,218.640000,0.006098,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505872,,,
VWAP8,2019-Sep-13 13:30:06.403929,2019-Sep-13 13:30:06.403929,FILLED,FILL,AAPL,BUY,MARKET,DAY,219.270000,5,0,5,0,219.270000,0.006000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505873,,,
VWAP8,2019-Sep-13 13:30:06.440153,2019-Sep-13 13:30:06.440153,FILLED,FILL,AAPL,SELL,MARKET,DAY,218.640000,-1,0,-1,0,218.640000,0.006098,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505874,,,
VWAP8,2019-Sep-13 13:30:06.643179,2019-Sep-13 13:30:06.643179,FILLED,FILL,AAPL,SELL,MARKET,DAY,218.640000,-1,0,-1,0,218.640000,0.006098,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505875,,,
VWAP8,2019-Sep-13 13:30:06.645020,2019-Sep-13 13:30:06.645020,FILLED,FILL,AAPL,SELL,MARKET,DAY,218.640000,-1,0,-1,0,218.640000,0.006098,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505876,,,
VWAP8,2019-Sep-13 13:30:07.558043,2019-Sep-13 13:30:07.558043,FILLED,FILL,AAPL,SELL,MARKET,DAY,170.000000,-1,0,-1,0,170.000000,0.005008,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505877,,,
VWAP8,2019-Sep-13 13:30:07.816349,2019-Sep-13 13:30:07.816349,FILLED,FILL,MSFT,BUY,MARKET,DAY,137.970000,1,0,1,0,137.970000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505878,,,
VWAP8,2019-Sep-13 13:30:09.660060,2019-Sep-13 13:30:09.660060,FILLED,FILL,AAPL,SELL,MARKET,DAY,170.000000,-1,0,-1,0,170.000000,0.005008,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505879,,,
VWAP8,2019-Sep-13 13:30:12.651354,2019-Sep-13 13:30:12.651354,FILLED,FILL,AAPL,BUY,MARKET,DAY,227.000000,5,0,5,0,227.000000,0.006000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505880,,,
VWAP8,2019-Sep-13 13:30:13.507275,2019-Sep-13 13:30:13.507275,FILLED,FILL,MSFT,BUY,MARKET,DAY,140.840000,1,0,1,0,140.840000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505881,,,
VWAP8,2019-Sep-13 13:30:13.811597,2019-Sep-13 13:30:13.811597,FILLED,FILL,AAPL,SELL,MARKET,DAY,170.000000,-1,0,-1,0,170.000000,0.005008,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505882,,,
VWAP8,2019-Sep-13 13:30:15.382104,2019-Sep-13 13:30:15.382104,FILLED,FILL,AAPL,SELL,MARKET,DAY,170.000000,-1,0,-1,0,170.000000,0.005008,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505883,,,
VWAP8,2019-Sep-13 13:30:15.935341,2019-Sep-13 13:30:15.935341,FILLED,FILL,AAPL,SELL,MARKET,DAY,170.000000,-1,0,-1,0,170.000000,0.005008,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505884,,,
VWAP8,2019-Sep-13 13:30:16.468256,2019-Sep-13 13:30:16.468256,FILLED,FILL,AAPL,SELL,MARKET,DAY,219.710000,-1,0,-1,0,219.710000,0.006122,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505885,,,
VWAP8,2019-Sep-13 13:30:17.758151,2019-Sep-13 13:30:17.758151,FILLED,FILL,AAPL,SELL,MARKET,DAY,219.710000,-1,0,-1,0,219.710000,0.006122,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505886,,,
VWAP8,2019-Sep-13 13:30:17.766137,2019-Sep-13 13:30:17.766137,FILLED,FILL,AAPL,BUY,MARKET,DAY,227.000000,5,0,5,0,227.000000,0.006000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505887,,,
VWAP8,2019-Sep-13 13:30:17.873018,2019-Sep-13 13:30:17.873018,FILLED,FILL,AAPL,SELL,MARKET,DAY,219.710000,-1,0,-1,0,219.710000,0.006122,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505888,,,
VWAP8,2019-Sep-13 13:30:18.060286,2019-Sep-13 13:30:18.060286,FILLED,FILL,AAPL,SELL,MARKET,DAY,219.710000,-1,0,-1,0,219.710000,0.006122,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505889,,,
VWAP8,2019-Sep-13 13:30:18.061774,2019-Sep-13 13:30:18.061774,FILLED,FILL,AAPL,SELL,MARKET,DAY,219.710000,-1,0,-1,0,219.710000,0.006122,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505890,,,
VWAP8,2019-Sep-13 13:30:18.062970,2019-Sep-13 13:30:18.062970,FILLED,FILL,AAPL,SELL,MARKET,DAY,219.710000,-1,0,-1,0,219.710000,0.006122,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505891,,,
VWAP8,2019-Sep-13 13:30:18.063098,2019-Sep-13 13:30:18.063098,FILLED,FILL,AAPL,SELL,MARKET,DAY,219.710000,-1,0,-1,0,219.710000,0.006122,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505892,,,
VWAP8,2019-Sep-13 13:30:18.335922,2019-Sep-13 13:30:18.335922,FILLED,FILL,AAPL,BUY,MARKET,DAY,227.000000,5,0,5,0,227.000000,0.006000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505893,,,
VWAP8,2019-Sep-13 13:30:18.539407,2019-Sep-13 13:30:18.539407,FILLED,FILL,AAPL,SELL,MARKET,DAY,170.000000,-1,0,-1,0,170.000000,0.005008,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505894,,,
VWAP8,2019-Sep-13 13:30:18.622264,2019-Sep-13 13:30:18.622264,FILLED,FILL,AAPL,SELL,MARKET,DAY,170.000000,-1,0,-1,0,170.000000,0.005008,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505895,,,
VWAP8,2019-Sep-13 13:30:18.683809,2019-Sep-13 13:30:18.683809,FILLED,FILL,AAPL,SELL,MARKET,DAY,170.000000,-1,0,-1,0,170.000000,0.005008,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505896,,,
VWAP8,2019-Sep-13 13:30:18.753798,2019-Sep-13 13:30:18.753798,FILLED,FILL,AAPL,SELL,MARKET,DAY,170.000000,-1,0,-1,0,170.000000,0.005008,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505897,,,
VWAP8,2019-Sep-13 13:30:18.754951,2019-Sep-13 13:30:18.754951,FILLED,FILL,AAPL,SELL,MARKET,DAY,170.000000,-1,0,-1,0,170.000000,0.005008,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505898,,,
VWAP8,2019-Sep-13 13:30:19.103214,2019-Sep-13 13:30:19.103214,FILLED,FILL,AAPL,BUY,MARKET,DAY,227.000000,5,0,5,0,227.000000,0.006000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505899,,,
VWAP8,2019-Sep-13 13:30:19.261342,2019-Sep-13 13:30:19.261342,FILLED,FILL,AAPL,SELL,MARKET,DAY,170.000000,-1,0,-1,0,170.000000,0.005008,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505900,,,
VWAP8,2019-Sep-13 13:30:19.967567,2019-Sep-13 13:30:19.967567,FILLED,FILL,AAPL,BUY,MARKET,DAY,219.860000,1,0,1,0,219.860000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505901,,,
VWAP8,2019-Sep-13 13:30:20.207759,2019-Sep-13 13:30:20.207759,FILLED,FILL,AAPL,SELL,MARKET,DAY,170.000000,-1,0,-1,0,170.000000,0.005008,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505902,,,
VWAP8,2019-Sep-13 13:30:20.285113,2019-Sep-13 13:30:20.285113,FILLED,FILL,AAPL,SELL,MARKET,DAY,170.000000,-1,0,-1,0,170.000000,0.005008,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505903,,,
VWAP8,2019-Sep-13 13:30:21.194483,2019-Sep-13 13:30:21.194483,FILLED,FILL,AAPL,SELL,MARKET,DAY,170.000000,-1,0,-1,0,170.000000,0.005008,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505904,,,
VWAP8,2019-Sep-13 13:30:21.542521,2019-Sep-13 13:30:21.542521,FILLED,FILL,AAPL,SELL,MARKET,DAY,170.000000,-1,0,-1,0,170.000000,0.005008,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505905,,,
VWAP8,2019-Sep-13 13:30:23.547294,2019-Sep-13 13:30:23.547294,FILLED,FILL,AAPL,SELL,MARKET,DAY,170.000000,-1,0,-1,0,170.000000,0.005008,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505906,,,
VWAP8,2019-Sep-13 13:30:23.550925,2019-Sep-13 13:30:23.550925,FILLED,FILL,AAPL,BUY,MARKET,DAY,227.000000,5,0,5,0,227.000000,0.006000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505907,,,
VWAP8,2019-Sep-13 13:30:24.130347,2019-Sep-13 13:30:24.130347,FILLED,FILL,AAPL,SELL,MARKET,DAY,170.000000,-1,0,-1,0,170.000000,0.005008,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505908,,,
VWAP8,2019-Sep-13 13:30:24.138494,2019-Sep-13 13:30:24.138494,FILLED,FILL,AAPL,BUY,MARKET,DAY,227.000000,1,0,1,0,227.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505909,,,
VWAP8,2019-Sep-13 13:30:24.138547,2019-Sep-13 13:30:24.138547,FILLED,FILL,AAPL,BUY,MARKET,DAY,227.000000,1,0,1,0,227.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505910,,,
VWAP8,2019-Sep-13 13:30:24.778937,2019-Sep-13 13:30:24.778937,FILLED,FILL,AAPL,BUY,MARKET,DAY,227.000000,1,0,1,0,227.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505911,,,
VWAP8,2019-Sep-13 13:30:24.778999,2019-Sep-13 13:30:24.778999,FILLED,FILL,AAPL,BUY,MARKET,DAY,227.000000,1,0,1,0,227.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505912,,,
VWAP8,2019-Sep-13 13:30:26.513262,2019-Sep-13 13:30:26.513262,FILLED,FILL,AAPL,BUY,MARKET,DAY,227.000000,1,0,1,0,227.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505913,,,
VWAP8,2019-Sep-13 13:30:27.488494,2019-Sep-13 13:30:27.488494,FILLED,FILL,MSFT,BUY,MARKET,DAY,137.580000,1,0,1,0,137.580000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505914,,,
VWAP8,2019-Sep-13 13:30:27.488734,2019-Sep-13 13:30:27.488734,FILLED,FILL,MSFT,SELL,MARKET,DAY,128.000000,-5,0,-5,0,128.000000,0.020336,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505915,,,
VWAP8,2019-Sep-13 13:30:27.489070,2019-Sep-13 13:30:27.489070,FILLED,FILL,MSFT,BUY,MARKET,DAY,137.580000,1,0,1,0,137.580000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505916,,,
VWAP8,2019-Sep-13 13:30:27.489225,2019-Sep-13 13:30:27.489225,FILLED,FILL,MSFT,BUY,MARKET,DAY,137.580000,1,0,1,0,137.580000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505917,,,
VWAP8,2019-Sep-13 13:30:27.489400,2019-Sep-13 13:30:27.489400,FILLED,FILL,MSFT,BUY,MARKET,DAY,137.580000,1,0,1,0,137.580000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505918,,,
VWAP8,2019-Sep-13 13:30:27.490151,2019-Sep-13 13:30:27.490151,FILLED,FILL,MSFT,BUY,MARKET,DAY,137.580000,1,0,1,0,137.580000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505919,,,
VWAP8,2019-Sep-13 13:30:27.490333,2019-Sep-13 13:30:27.490333,FILLED,FILL,MSFT,BUY,MARKET,DAY,140.840000,1,0,1,0,140.840000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505920,,,
VWAP8,2019-Sep-13 13:30:28.479172,2019-Sep-13 13:30:28.479172,FILLED,FILL,MSFT,SELL,MARKET,DAY,128.000000,-5,0,-5,0,128.000000,0.020336,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505921,,,
VWAP8,2019-Sep-13 13:30:28.723860,2019-Sep-13 13:30:28.723860,FILLED,FILL,MSFT,BUY,MARKET,DAY,140.840000,1,0,1,0,140.840000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505922,,,
VWAP8,2019-Sep-13 13:30:30.700950,2019-Sep-13 13:30:30.700950,FILLED,FILL,AAPL,SELL,MARKET,DAY,219.600000,-4,0,-4,0,219.600000,0.024476,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505923,,,
VWAP8,2019-Sep-13 13:30:31.199813,2019-Sep-13 13:30:31.199813,FILLED,FILL,MSFT,BUY,MARKET,DAY,140.840000,1,0,1,0,140.840000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505924,,,
VWAP8,2019-Sep-13 13:30:33.242240,2019-Sep-13 13:30:33.242240,FILLED,FILL,AAPL,SELL,MARKET,DAY,219.600000,-1,0,-1,0,219.600000,0.006119,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505925,,,
VWAP8,2019-Sep-13 13:30:35.939272,2019-Sep-13 13:30:35.939272,FILLED,FILL,AAPL,SELL,MARKET,DAY,219.600000,-1,0,-1,0,219.600000,0.006119,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505926,,,
VWAP8,2019-Sep-13 13:30:37.945421,2019-Sep-13 13:30:37.945421,FILLED,FILL,MSFT,BUY,MARKET,DAY,140.840000,1,0,1,0,140.840000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505927,,,
VWAP8,2019-Sep-13 13:30:43.877560,2019-Sep-13 13:30:43.877560,FILLED,FILL,AAPL,SELL,MARKET,DAY,219.600000,-1,0,-1,0,219.600000,0.006119,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505928,,,
VWAP8,2019-Sep-13 13:30:43.878682,2019-Sep-13 13:30:43.878682,FILLED,FILL,AAPL,SELL,MARKET,DAY,219.600000,-1,0,-1,0,219.600000,0.006119,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505929,,,
VWAP8,2019-Sep-13 13:30:48.017367,2019-Sep-13 13:30:48.017367,FILLED,FILL,MSFT,BUY,MARKET,DAY,140.840000,1,0,1,0,140.840000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505930,,,
VWAP8,2019-Sep-13 13:30:48.022830,2019-Sep-13 13:30:48.022830,FILLED,FILL,MSFT,BUY,MARKET,DAY,140.840000,1,0,1,0,140.840000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505931,,,
VWAP8,2019-Sep-13 13:30:48.023949,2019-Sep-13 13:30:48.023949,FILLED,FILL,MSFT,SELL,MARKET,DAY,137.230000,-5,0,-5,0,137.230000,0.021370,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505932,,,
VWAP8,2019-Sep-13 13:30:48.048293,2019-Sep-13 13:30:48.048293,FILLED,FILL,MSFT,BUY,MARKET,DAY,140.840000,1,0,1,0,140.840000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505933,,,
VWAP8,2019-Sep-13 13:30:49.421255,2019-Sep-13 13:30:49.421255,FILLED,FILL,AAPL,SELL,MARKET,DAY,219.600000,-1,0,-1,0,219.600000,0.006119,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505934,,,
VWAP8,2019-Sep-13 13:30:52.622946,2019-Sep-13 13:30:52.622946,FILLED,FILL,AAPL,BUY,MARKET,DAY,227.000000,5,0,5,0,227.000000,0.006000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505935,,,
VWAP8,2019-Sep-13 13:30:53.387726,2019-Sep-13 13:30:53.387726,FILLED,FILL,AAPL,SELL,MARKET,DAY,219.600000,-1,0,-1,0,219.600000,0.006119,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505936,,,
VWAP8,2019-Sep-13 13:30:55.235129,2019-Sep-13 13:30:55.235129,FILLED,FILL,AAPL,SELL,MARKET,DAY,219.890000,-1,0,-1,0,219.890000,0.006126,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505937,,,
VWAP8,2019-Sep-13 13:30:56.529167,2019-Sep-13 13:30:56.529167,FILLED,FILL,AAPL,SELL,MARKET,DAY,219.600000,-1,0,-1,0,219.600000,0.006119,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505938,,,
VWAP8,2019-Sep-13 13:30:59.467894,2019-Sep-13 13:30:59.467894,FILLED,FILL,AAPL,SELL,MARKET,DAY,219.600000,-1,0,-1,0,219.600000,0.006119,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505939,,,
VWAP8,2019-Sep-13 13:31:00.122850,2019-Sep-13 13:31:00.122850,FILLED,FILL,AAPL,SELL,MARKET,DAY,219.600000,-1,0,-1,0,219.600000,0.006119,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505940,,,
VWAP8,2019-Sep-13 13:31:02.111382,2019-Sep-13 13:31:02.111382,FILLED,FILL,AAPL,BUY,MARKET,DAY,227.000000,5,0,5,0,227.000000,0.006000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505941,,,
VWAP8,2019-Sep-13 13:31:03.652993,2019-Sep-13 13:31:03.652993,FILLED,FILL,AAPL,SELL,MARKET,DAY,219.910000,-1,0,-1,0,219.910000,0.006126,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505942,,,
VWAP8,2019-Sep-13 13:31:04.895567,2019-Sep-13 13:31:04.895567,FILLED,FILL,AAPL,SELL,MARKET,DAY,219.740000,-1,0,-1,0,219.740000,0.006122,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505943,,,
VWAP8,2019-Sep-13 13:31:06.104209,2019-Sep-13 13:31:06.104209,FILLED,FILL,AAPL,SELL,MARKET,DAY,219.740000,-1,0,-1,0,219.740000,0.006122,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505944,,,
VWAP8,2019-Sep-13 13:31:11.948747,2019-Sep-13 13:31:11.948747,FILLED,FILL,MSFT,BUY,MARKET,DAY,140.840000,1,0,1,0,140.840000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505945,,,
VWAP8,2019-Sep-13 13:31:11.949854,2019-Sep-13 13:31:11.949854,FILLED,FILL,MSFT,BUY,MARKET,DAY,140.840000,1,0,1,0,140.840000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505946,,,
VWAP8,2019-Sep-13 13:31:12.788456,2019-Sep-13 13:31:12.788456,FILLED,FILL,MSFT,BUY,MARKET,DAY,140.840000,1,0,1,0,140.840000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505947,,,
VWAP8,2019-Sep-13 13:31:13.420037,2019-Sep-13 13:31:13.420037,FILLED,FILL,MSFT,BUY,MARKET,DAY,140.840000,1,0,1,0,140.840000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505948,,,
VWAP8,2019-Sep-13 13:31:14.015021,2019-Sep-13 13:31:14.015021,FILLED,FILL,MSFT,SELL,MARKET,DAY,137.230000,-5,0,-5,0,137.230000,0.021370,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505949,,,
VWAP8,2019-Sep-13 13:31:14.703781,2019-Sep-13 13:31:14.703781,FILLED,FILL,MSFT,BUY,MARKET,DAY,140.840000,1,0,1,0,140.840000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505950,,,
VWAP8,2019-Sep-13 13:31:18.627038,2019-Sep-13 13:31:18.627038,FILLED,FILL,AAPL,SELL,MARKET,DAY,219.740000,-1,0,-1,0,219.740000,0.006122,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505951,,,
VWAP8,2019-Sep-13 13:31:21.158872,2019-Sep-13 13:31:21.158872,FILLED,FILL,AAPL,SELL,MARKET,DAY,219.740000,-1,0,-1,0,219.740000,0.006122,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505952,,,
VWAP8,2019-Sep-13 13:31:21.972963,2019-Sep-13 13:31:21.972963,FILLED,FILL,AAPL,BUY,MARKET,DAY,227.000000,5,0,5,0,227.000000,0.006000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505953,,,
VWAP8,2019-Sep-13 13:31:21.973009,2019-Sep-13 13:31:21.973009,FILLED,FILL,AAPL,SELL,MARKET,DAY,170.000000,-1,0,-1,0,170.000000,0.005008,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,369229748505954,,,
